"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2040";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";327.487176836619;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";16.1415868404922;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.61535613387162;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.99188779978508;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.27;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.37146897223316;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.505;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.09113534466801;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.74766089052674;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.175;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.937686507657487;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.87917292855665;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.60334750152498;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.206495970687897;"GH2E"
"2040";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.206495970687897;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";6.11;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.465;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.52466268811702;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";53.1267249668665;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";199.814943492506;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";13.365;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";19.6736952103237;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-9.085;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.3043301339719;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";14.814332148656;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";68.9773792528337;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.79;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.32865148485769;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.21;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";52.704316008385;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";65.4436197377451;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.49506043652525;"GH2E"
"2040";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.49506043652525;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.6;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.453539476448228;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";31.2037788410486;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";43.2208339574261;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";9.2425;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";15.772879412283;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-6.185;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.560825823537103;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.2368329267172;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.59543823499613;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.33;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.49337673829911;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.29;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";14.3295762796424;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";4.70236870713445;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.464317218538075;"GH2E"
"2040";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.464317218538075;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";26.884;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";85.705434877043;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";23.2057898142965;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";22.6406996141529;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";2593.17999805332;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";1133.94692491919;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";248.552442642355;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";49.169610359886;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";30.6499705161378;"GH2E"
"2040";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-30.6499705161378;"GH2E"
"2040";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.491693526681818;"GH2E"
"2040";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.175278125970027;"GH2E"
"2040";"ESTONIA";"EE";"EE_Kohtla_Jarve";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.198985635435733;"GH2E"
"2040";"ESTONIA";"EE";"EE_Narva";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.554323897320516;"GH2E"
"2040";"ESTONIA";"EE";"EE_Narva";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.51902106355213;"GH2E"
"2040";"ESTONIA";"EE";"EE_Narva";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.620729973071249;"GH2E"
"2040";"ESTONIA";"EE";"EE_Parnu";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";9.89978665386945;"GH2E"
"2040";"ESTONIA";"EE";"EE_Rural";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.3936602673904;"GH2E"
"2040";"ESTONIA";"EE";"EE_Rural";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.0956577051236323;"GH2E"
"2040";"ESTONIA";"EE";"EE_Sillamae";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.589663079405223;"GH2E"
"2040";"ESTONIA";"EE";"EE_Sillamae";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.337741294307255;"GH2E"
"2040";"ESTONIA";"EE";"EE_Sillamae";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.13067666980698;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tallinn";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";3.67934622851431;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tallinn";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.05093157850836;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tallinn";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";12.8345405596036;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tallinn";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.317980619299205;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tartu";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.51996687210834;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tartu";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.07383368789214;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tartu";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.92636315372573;"GH2E"
"2040";"ESTONIA";"EE";"EE_Tartu";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.26064484258781;"GH2E"
"2040";"ESTONIA";"EE";"EE_Urban";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.45604646997084;"GH2E"
"2040";"ESTONIA";"EE";"EE_Urban";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.782701355002771;"GH2E"
"2040";"ESTONIA";"EE";"EE_Urban";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.394385986604511;"GH2E"
"2040";"ESTONIA";"EE";"EE_Urban";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.0270206126396758;"GH2E"
"2040";"ESTONIA";"EE";"EE_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.97583142830306;"GH2E"
"2040";"ESTONIA";"EE";"EE_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.11418979568309;"GH2E"
"2040";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.454247592720808;"GH2E"
"2040";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.454247592720808;"GH2E"
"2040";"LATVIA";"LV";"LV_Other_DH";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";28.0625129174796;"GH2E"
"2040";"LATVIA";"LV";"LV_Other_DH";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.1518926511725;"GH2E"
"2040";"LATVIA";"LV";"LV_Other_DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.91327066391461;"GH2E"
