"Y";"C";"IRRRE";"IRRRI";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2025";"ITALY";"IT";"FR";"EXOGENOUS";"GW";2.31;"GH2E"
"2025";"ITALY";"IT";"CH";"EXOGENOUS";"GW";1.91;"GH2E"
"2025";"ITALY";"IT";"AT";"EXOGENOUS";"GW";0.235;"GH2E"
"2025";"ITALY";"IT";"SI";"EXOGENOUS";"GW";1.895;"GH2E"
"2025";"ITALY";"IT";"GR";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"ITALY";"IT";"ME";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"ITALY";"IT";"MT";"EXOGENOUS";"GW";0.2;"GH2E"
"2025";"SWITZERLAND";"CH";"DE4-S";"EXOGENOUS";"GW";4.6;"GH2E"
"2025";"SWITZERLAND";"CH";"FR";"EXOGENOUS";"GW";1.3;"GH2E"
"2025";"SWITZERLAND";"CH";"IT";"EXOGENOUS";"GW";4.24;"GH2E"
"2025";"SWITZERLAND";"CH";"AT";"EXOGENOUS";"GW";1.2;"GH2E"
"2025";"AUSTRIA";"AT";"DE4-S";"EXOGENOUS";"GW";5;"GH2E"
"2025";"AUSTRIA";"AT";"IT";"EXOGENOUS";"GW";0.405;"GH2E"
"2025";"AUSTRIA";"AT";"CH";"EXOGENOUS";"GW";1.2;"GH2E"
"2025";"AUSTRIA";"AT";"CZ";"EXOGENOUS";"GW";0.9;"GH2E"
"2025";"AUSTRIA";"AT";"HU";"EXOGENOUS";"GW";0.8;"GH2E"
"2025";"AUSTRIA";"AT";"SI";"EXOGENOUS";"GW";0.95;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"DE4-E";"EXOGENOUS";"GW";1.05;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"DE4-S";"EXOGENOUS";"GW";1.05;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"PL";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"AT";"EXOGENOUS";"GW";0.8;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"SK";"EXOGENOUS";"GW";1.8;"GH2E"
"2025";"SPAIN";"ES";"FR";"EXOGENOUS";"GW";2.7;"GH2E"
"2025";"SPAIN";"ES";"PT";"EXOGENOUS";"GW";3.6;"GH2E"
"2025";"PORTUGAL";"PT";"ES";"EXOGENOUS";"GW";3;"GH2E"
"2025";"SLOVAKIA";"SK";"PL";"EXOGENOUS";"GW";0.99;"GH2E"
"2025";"SLOVAKIA";"SK";"CZ";"EXOGENOUS";"GW";1.1;"GH2E"
"2025";"SLOVAKIA";"SK";"HU";"EXOGENOUS";"GW";2.35;"GH2E"
"2025";"HUNGARY";"HU";"AT";"EXOGENOUS";"GW";0.8;"GH2E"
"2025";"HUNGARY";"HU";"SK";"EXOGENOUS";"GW";3.85;"GH2E"
"2025";"HUNGARY";"HU";"SI";"EXOGENOUS";"GW";2.4;"GH2E"
"2025";"HUNGARY";"HU";"HR";"EXOGENOUS";"GW";2;"GH2E"
"2025";"HUNGARY";"HU";"RO";"EXOGENOUS";"GW";1;"GH2E"
"2025";"HUNGARY";"HU";"RS";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"SLOVENIA";"SI";"IT";"EXOGENOUS";"GW";1.76;"GH2E"
"2025";"SLOVENIA";"SI";"AT";"EXOGENOUS";"GW";0.95;"GH2E"
"2025";"SLOVENIA";"SI";"HU";"EXOGENOUS";"GW";2.4;"GH2E"
"2025";"SLOVENIA";"SI";"HR";"EXOGENOUS";"GW";2.55;"GH2E"
"2025";"CROATIA";"HR";"HU";"EXOGENOUS";"GW";2;"GH2E"
"2025";"CROATIA";"HR";"SI";"EXOGENOUS";"GW";1.5;"GH2E"
"2025";"CROATIA";"HR";"BA";"EXOGENOUS";"GW";0.7;"GH2E"
"2025";"CROATIA";"HR";"RS";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"ROMANIA";"RO";"HU";"EXOGENOUS";"GW";1.1;"GH2E"
"2025";"ROMANIA";"RO";"BG";"EXOGENOUS";"GW";0.3;"GH2E"
"2025";"ROMANIA";"RO";"RS";"EXOGENOUS";"GW";1;"GH2E"
"2025";"BULGARIA";"BG";"RO";"EXOGENOUS";"GW";0.3;"GH2E"
"2025";"BULGARIA";"BG";"GR";"EXOGENOUS";"GW";1.95;"GH2E"
"2025";"BULGARIA";"BG";"MK";"EXOGENOUS";"GW";0.4;"GH2E"
"2025";"BULGARIA";"BG";"RS";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"GREECE";"GR";"IT";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"GREECE";"GR";"BG";"EXOGENOUS";"GW";1.2;"GH2E"
"2025";"GREECE";"GR";"AL";"EXOGENOUS";"GW";0.25;"GH2E"
"2025";"GREECE";"GR";"MK";"EXOGENOUS";"GW";1.1;"GH2E"
"2025";"IRELAND";"IE";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2025";"LUXEMBOURG";"LU";"DE4-W";"EXOGENOUS";"GW";2.3;"GH2E"
"2025";"LUXEMBOURG";"LU";"BE";"EXOGENOUS";"GW";0.18;"GH2E"
"2025";"ALBANIA";"AL";"GR";"EXOGENOUS";"GW";0.25;"GH2E"
"2025";"ALBANIA";"AL";"ME";"EXOGENOUS";"GW";0.35;"GH2E"
"2025";"ALBANIA";"AL";"MK";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"ALBANIA";"AL";"RS";"EXOGENOUS";"GW";0.65;"GH2E"
"2025";"MONTENEGRO";"ME";"IT";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"MONTENEGRO";"ME";"AL";"EXOGENOUS";"GW";0.35;"GH2E"
"2025";"MONTENEGRO";"ME";"BA";"EXOGENOUS";"GW";0.4;"GH2E"
"2025";"MONTENEGRO";"ME";"RS";"EXOGENOUS";"GW";0.52;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"BG";"EXOGENOUS";"GW";0.1;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GR";"EXOGENOUS";"GW";0.85;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"AL";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"RS";"EXOGENOUS";"GW";0.65;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"EXOGENOUS";"GW";0.75;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"ME";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"EXOGENOUS";"GW";1.3;"GH2E"
"2025";"SERBIA";"RS";"HU";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"SERBIA";"RS";"HR";"EXOGENOUS";"GW";0.6;"GH2E"
"2025";"SERBIA";"RS";"RO";"EXOGENOUS";"GW";0.8;"GH2E"
"2025";"SERBIA";"RS";"BG";"EXOGENOUS";"GW";0.2;"GH2E"
"2025";"SERBIA";"RS";"AL";"EXOGENOUS";"GW";0.5;"GH2E"
"2025";"SERBIA";"RS";"ME";"EXOGENOUS";"GW";1;"GH2E"
"2025";"SERBIA";"RS";"MK";"EXOGENOUS";"GW";0.8;"GH2E"
"2025";"SERBIA";"RS";"BA";"EXOGENOUS";"GW";1.55;"GH2E"
"2025";"MALTA";"MT";"IT";"EXOGENOUS";"GW";0.2;"GH2E"
"2030";"NORWAY";"NO1";"NO2";"EXOGENOUS";"GW";2.2;"GH2E"
"2030";"NORWAY";"NO1";"NO3";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"NORWAY";"NO1";"NO5";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"NORWAY";"NO1";"SE3";"EXOGENOUS";"GW";2.145;"GH2E"
"2030";"NORWAY";"NO2";"DK1";"EXOGENOUS";"GW";1.632;"GH2E"
"2030";"NORWAY";"NO2";"DE4-N";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"NORWAY";"NO2";"NL";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"NORWAY";"NO2";"NO1";"EXOGENOUS";"GW";3.5;"GH2E"
"2030";"NORWAY";"NO2";"NO5";"EXOGENOUS";"GW";1.5;"GH2E"
"2030";"NORWAY";"NO2";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"NORWAY";"NO3";"NO1";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"NORWAY";"NO3";"NO4";"EXOGENOUS";"GW";0.4;"GH2E"
"2030";"NORWAY";"NO3";"NO5";"EXOGENOUS";"GW";0.9;"GH2E"
"2030";"NORWAY";"NO3";"SE2";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"NORWAY";"NO4";"NO3";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"NORWAY";"NO4";"SE1";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"NORWAY";"NO4";"SE2";"EXOGENOUS";"GW";0.25;"GH2E"
"2030";"NORWAY";"NO5";"NO1";"EXOGENOUS";"GW";3.9;"GH2E"
"2030";"NORWAY";"NO5";"NO2";"EXOGENOUS";"GW";1.6;"GH2E"
"2030";"NORWAY";"NO5";"NO3";"EXOGENOUS";"GW";0.9;"GH2E"
"2030";"NORWAY";"NO5";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"DENMARK";"DK1";"DK2";"EXOGENOUS";"GW";0.59;"GH2E"
"2030";"DENMARK";"DK1";"DE4-N";"EXOGENOUS";"GW";3.02;"GH2E"
"2030";"DENMARK";"DK1";"NL";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"DENMARK";"DK1";"NO2";"EXOGENOUS";"GW";1.632;"GH2E"
"2030";"DENMARK";"DK1";"SE3";"EXOGENOUS";"GW";0.74;"GH2E"
"2030";"DENMARK";"DK1";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"DENMARK";"DK2";"DK1";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"DENMARK";"DK2";"DE4-E";"EXOGENOUS";"GW";0.985;"GH2E"
"2030";"DENMARK";"DK2";"SE4";"EXOGENOUS";"GW";1.7;"GH2E"
"2030";"FINLAND";"FIN";"SE1";"EXOGENOUS";"GW";2;"GH2E"
"2030";"FINLAND";"FIN";"SE3";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"FINLAND";"FIN";"EE";"EXOGENOUS";"GW";1.016;"GH2E"
"2030";"GERMANY";"DE4-E";"DK2";"EXOGENOUS";"GW";1;"GH2E"
"2030";"GERMANY";"DE4-E";"DE4-N";"EXOGENOUS";"GW";3.01;"GH2E"
"2030";"GERMANY";"DE4-E";"DE4-S";"EXOGENOUS";"GW";3.01;"GH2E"
"2030";"GERMANY";"DE4-E";"DE4-W";"EXOGENOUS";"GW";6.02;"GH2E"
"2030";"GERMANY";"DE4-E";"SE4";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"GERMANY";"DE4-E";"PL";"EXOGENOUS";"GW";2;"GH2E"
"2030";"GERMANY";"DE4-E";"CZ";"EXOGENOUS";"GW";0.75;"GH2E"
"2030";"GERMANY";"DE4-N";"DK1";"EXOGENOUS";"GW";3;"GH2E"
"2030";"GERMANY";"DE4-N";"DE4-E";"EXOGENOUS";"GW";3.01;"GH2E"
"2030";"GERMANY";"DE4-N";"DE4-W";"EXOGENOUS";"GW";8.634;"GH2E"
"2030";"GERMANY";"DE4-N";"NO2";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"GERMANY";"DE4-N";"SE4";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"GERMANY";"DE4-S";"DE4-E";"EXOGENOUS";"GW";3.01;"GH2E"
"2030";"GERMANY";"DE4-S";"DE4-W";"EXOGENOUS";"GW";14.416;"GH2E"
"2030";"GERMANY";"DE4-S";"FR";"EXOGENOUS";"GW";4.5;"GH2E"
"2030";"GERMANY";"DE4-S";"CH";"EXOGENOUS";"GW";2.7;"GH2E"
"2030";"GERMANY";"DE4-S";"AT";"EXOGENOUS";"GW";5;"GH2E"
"2030";"GERMANY";"DE4-S";"CZ";"EXOGENOUS";"GW";0.75;"GH2E"
"2030";"GERMANY";"DE4-W";"DE4-E";"EXOGENOUS";"GW";6.02;"GH2E"
"2030";"GERMANY";"DE4-W";"DE4-N";"EXOGENOUS";"GW";8.634;"GH2E"
"2030";"GERMANY";"DE4-W";"DE4-S";"EXOGENOUS";"GW";14.416;"GH2E"
"2030";"GERMANY";"DE4-W";"NL";"EXOGENOUS";"GW";5;"GH2E"
"2030";"GERMANY";"DE4-W";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"GERMANY";"DE4-W";"BE";"EXOGENOUS";"GW";1;"GH2E"
"2030";"GERMANY";"DE4-W";"LU";"EXOGENOUS";"GW";2.3;"GH2E"
"2030";"NETHERLANDS";"NL";"DK1";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"NETHERLANDS";"NL";"DE4-W";"EXOGENOUS";"GW";5;"GH2E"
"2030";"NETHERLANDS";"NL";"NO2";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"NETHERLANDS";"NL";"UK";"EXOGENOUS";"GW";1;"GH2E"
"2030";"NETHERLANDS";"NL";"BE";"EXOGENOUS";"GW";3.4;"GH2E"
"2030";"SWEDEN";"SE1";"FIN";"EXOGENOUS";"GW";2;"GH2E"
"2030";"SWEDEN";"SE1";"NO4";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"SWEDEN";"SE1";"SE2";"EXOGENOUS";"GW";3.3;"GH2E"
"2030";"SWEDEN";"SE2";"NO3";"EXOGENOUS";"GW";1;"GH2E"
"2030";"SWEDEN";"SE2";"NO4";"EXOGENOUS";"GW";0.3;"GH2E"
"2030";"SWEDEN";"SE2";"SE1";"EXOGENOUS";"GW";3.3;"GH2E"
"2030";"SWEDEN";"SE2";"SE3";"EXOGENOUS";"GW";7.8;"GH2E"
"2030";"SWEDEN";"SE3";"DK1";"EXOGENOUS";"GW";0.68;"GH2E"
"2030";"SWEDEN";"SE3";"FIN";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"SWEDEN";"SE3";"NO1";"EXOGENOUS";"GW";2.095;"GH2E"
"2030";"SWEDEN";"SE3";"SE2";"EXOGENOUS";"GW";7.8;"GH2E"
"2030";"SWEDEN";"SE3";"SE4";"EXOGENOUS";"GW";7.2;"GH2E"
"2030";"SWEDEN";"SE4";"DK2";"EXOGENOUS";"GW";1.3;"GH2E"
"2030";"SWEDEN";"SE4";"DE4-E";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"SWEDEN";"SE4";"DE4-N";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"SWEDEN";"SE4";"SE3";"EXOGENOUS";"GW";3.6;"GH2E"
"2030";"SWEDEN";"SE4";"LT";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"SWEDEN";"SE4";"PL";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"DK1";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"DE4-W";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"NL";"EXOGENOUS";"GW";1;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"NO2";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"NO5";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"BE";"EXOGENOUS";"GW";1;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"FR";"EXOGENOUS";"GW";6.8;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"IE";"EXOGENOUS";"GW";1.45;"GH2E"
"2030";"ESTONIA";"EE";"FIN";"EXOGENOUS";"GW";1.016;"GH2E"
"2030";"ESTONIA";"EE";"LV";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"LATVIA";"LV";"EE";"EXOGENOUS";"GW";1.379;"GH2E"
"2030";"LATVIA";"LV";"LT";"EXOGENOUS";"GW";1.5;"GH2E"
"2030";"LITHUANIA";"LT";"SE4";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"LITHUANIA";"LT";"LV";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"LITHUANIA";"LT";"PL";"EXOGENOUS";"GW";1;"GH2E"
"2030";"POLAND";"PL";"DE4-E";"EXOGENOUS";"GW";3;"GH2E"
"2030";"POLAND";"PL";"SE4";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"POLAND";"PL";"LT";"EXOGENOUS";"GW";1;"GH2E"
"2030";"POLAND";"PL";"CZ";"EXOGENOUS";"GW";0.8;"GH2E"
"2030";"POLAND";"PL";"SK";"EXOGENOUS";"GW";0.99;"GH2E"
"2030";"BELGIUM";"BE";"DE4-W";"EXOGENOUS";"GW";1;"GH2E"
"2030";"BELGIUM";"BE";"NL";"EXOGENOUS";"GW";3.4;"GH2E"
"2030";"BELGIUM";"BE";"UK";"EXOGENOUS";"GW";1;"GH2E"
"2030";"BELGIUM";"BE";"FR";"EXOGENOUS";"GW";2.8;"GH2E"
"2030";"BELGIUM";"BE";"LU";"EXOGENOUS";"GW";0.68;"GH2E"
"2030";"FRANCE";"FR";"DE4-S";"EXOGENOUS";"GW";4.5;"GH2E"
"2030";"FRANCE";"FR";"UK";"EXOGENOUS";"GW";6.8;"GH2E"
"2030";"FRANCE";"FR";"BE";"EXOGENOUS";"GW";4.3;"GH2E"
"2030";"FRANCE";"FR";"IT";"EXOGENOUS";"GW";4.4;"GH2E"
"2030";"FRANCE";"FR";"CH";"EXOGENOUS";"GW";3.15;"GH2E"
"2030";"FRANCE";"FR";"ES";"EXOGENOUS";"GW";4.8;"GH2E"
"2030";"ITALY";"IT";"FR";"EXOGENOUS";"GW";2.31;"GH2E"
"2030";"ITALY";"IT";"CH";"EXOGENOUS";"GW";1.91;"GH2E"
"2030";"ITALY";"IT";"AT";"EXOGENOUS";"GW";0.235;"GH2E"
"2030";"ITALY";"IT";"SI";"EXOGENOUS";"GW";1.895;"GH2E"
"2030";"ITALY";"IT";"GR";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"ITALY";"IT";"ME";"EXOGENOUS";"GW";1.8;"GH2E"
"2030";"ITALY";"IT";"MT";"EXOGENOUS";"GW";0.2;"GH2E"
"2030";"SWITZERLAND";"CH";"DE4-S";"EXOGENOUS";"GW";4.6;"GH2E"
"2030";"SWITZERLAND";"CH";"FR";"EXOGENOUS";"GW";1.3;"GH2E"
"2030";"SWITZERLAND";"CH";"IT";"EXOGENOUS";"GW";4.24;"GH2E"
"2030";"SWITZERLAND";"CH";"AT";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"AUSTRIA";"AT";"DE4-S";"EXOGENOUS";"GW";5;"GH2E"
"2030";"AUSTRIA";"AT";"IT";"EXOGENOUS";"GW";0.405;"GH2E"
"2030";"AUSTRIA";"AT";"CH";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"AUSTRIA";"AT";"CZ";"EXOGENOUS";"GW";0.9;"GH2E"
"2030";"AUSTRIA";"AT";"HU";"EXOGENOUS";"GW";0.8;"GH2E"
"2030";"AUSTRIA";"AT";"SI";"EXOGENOUS";"GW";0.95;"GH2E"
"2030";"CZECH_REPUBLIC";"CZ";"DE4-E";"EXOGENOUS";"GW";1.05;"GH2E"
"2030";"CZECH_REPUBLIC";"CZ";"DE4-S";"EXOGENOUS";"GW";1.05;"GH2E"
"2030";"CZECH_REPUBLIC";"CZ";"PL";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"CZECH_REPUBLIC";"CZ";"AT";"EXOGENOUS";"GW";0.8;"GH2E"
"2030";"CZECH_REPUBLIC";"CZ";"SK";"EXOGENOUS";"GW";1.8;"GH2E"
"2030";"SPAIN";"ES";"FR";"EXOGENOUS";"GW";4.9;"GH2E"
"2030";"SPAIN";"ES";"PT";"EXOGENOUS";"GW";3.6;"GH2E"
"2030";"PORTUGAL";"PT";"ES";"EXOGENOUS";"GW";3;"GH2E"
"2030";"SLOVAKIA";"SK";"PL";"EXOGENOUS";"GW";0.99;"GH2E"
"2030";"SLOVAKIA";"SK";"CZ";"EXOGENOUS";"GW";1.1;"GH2E"
"2030";"SLOVAKIA";"SK";"HU";"EXOGENOUS";"GW";2.35;"GH2E"
"2030";"HUNGARY";"HU";"AT";"EXOGENOUS";"GW";0.8;"GH2E"
"2030";"HUNGARY";"HU";"SK";"EXOGENOUS";"GW";3.85;"GH2E"
"2030";"HUNGARY";"HU";"SI";"EXOGENOUS";"GW";2.4;"GH2E"
"2030";"HUNGARY";"HU";"HR";"EXOGENOUS";"GW";2;"GH2E"
"2030";"HUNGARY";"HU";"RO";"EXOGENOUS";"GW";1.335;"GH2E"
"2030";"HUNGARY";"HU";"RS";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"SLOVENIA";"SI";"IT";"EXOGENOUS";"GW";1.76;"GH2E"
"2030";"SLOVENIA";"SI";"AT";"EXOGENOUS";"GW";0.95;"GH2E"
"2030";"SLOVENIA";"SI";"HU";"EXOGENOUS";"GW";2.4;"GH2E"
"2030";"SLOVENIA";"SI";"HR";"EXOGENOUS";"GW";2.55;"GH2E"
"2030";"CROATIA";"HR";"HU";"EXOGENOUS";"GW";2;"GH2E"
"2030";"CROATIA";"HR";"SI";"EXOGENOUS";"GW";1.5;"GH2E"
"2030";"CROATIA";"HR";"BA";"EXOGENOUS";"GW";0.7;"GH2E"
"2030";"CROATIA";"HR";"RS";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"ROMANIA";"RO";"HU";"EXOGENOUS";"GW";1.717;"GH2E"
"2030";"ROMANIA";"RO";"BG";"EXOGENOUS";"GW";0.3;"GH2E"
"2030";"ROMANIA";"RO";"RS";"EXOGENOUS";"GW";1.844;"GH2E"
"2030";"BULGARIA";"BG";"RO";"EXOGENOUS";"GW";0.3;"GH2E"
"2030";"BULGARIA";"BG";"GR";"EXOGENOUS";"GW";1.95;"GH2E"
"2030";"BULGARIA";"BG";"MK";"EXOGENOUS";"GW";0.4;"GH2E"
"2030";"BULGARIA";"BG";"RS";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"GREECE";"GR";"IT";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"GREECE";"GR";"BG";"EXOGENOUS";"GW";1.2;"GH2E"
"2030";"GREECE";"GR";"AL";"EXOGENOUS";"GW";0.25;"GH2E"
"2030";"GREECE";"GR";"MK";"EXOGENOUS";"GW";1.1;"GH2E"
"2030";"GREECE";"GR";"CY";"EXOGENOUS";"GW";2;"GH2E"
"2030";"IRELAND";"IE";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"LUXEMBOURG";"LU";"DE4-W";"EXOGENOUS";"GW";2.3;"GH2E"
"2030";"LUXEMBOURG";"LU";"BE";"EXOGENOUS";"GW";0.18;"GH2E"
"2030";"ALBANIA";"AL";"GR";"EXOGENOUS";"GW";0.25;"GH2E"
"2030";"ALBANIA";"AL";"ME";"EXOGENOUS";"GW";0.35;"GH2E"
"2030";"ALBANIA";"AL";"MK";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"ALBANIA";"AL";"RS";"EXOGENOUS";"GW";0.65;"GH2E"
"2030";"MONTENEGRO";"ME";"IT";"EXOGENOUS";"GW";1.8;"GH2E"
"2030";"MONTENEGRO";"ME";"AL";"EXOGENOUS";"GW";0.35;"GH2E"
"2030";"MONTENEGRO";"ME";"BA";"EXOGENOUS";"GW";0.4;"GH2E"
"2030";"MONTENEGRO";"ME";"RS";"EXOGENOUS";"GW";0.52;"GH2E"
"2030";"NORTH_MACEDONIA";"MK";"BG";"EXOGENOUS";"GW";0.1;"GH2E"
"2030";"NORTH_MACEDONIA";"MK";"GR";"EXOGENOUS";"GW";0.85;"GH2E"
"2030";"NORTH_MACEDONIA";"MK";"AL";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"NORTH_MACEDONIA";"MK";"RS";"EXOGENOUS";"GW";0.65;"GH2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"EXOGENOUS";"GW";0.75;"GH2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"ME";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"EXOGENOUS";"GW";1.3;"GH2E"
"2030";"SERBIA";"RS";"HU";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"SERBIA";"RS";"HR";"EXOGENOUS";"GW";0.6;"GH2E"
"2030";"SERBIA";"RS";"RO";"EXOGENOUS";"GW";1.4;"GH2E"
"2030";"SERBIA";"RS";"BG";"EXOGENOUS";"GW";0.2;"GH2E"
"2030";"SERBIA";"RS";"AL";"EXOGENOUS";"GW";0.5;"GH2E"
"2030";"SERBIA";"RS";"ME";"EXOGENOUS";"GW";1;"GH2E"
"2030";"SERBIA";"RS";"MK";"EXOGENOUS";"GW";0.8;"GH2E"
"2030";"SERBIA";"RS";"BA";"EXOGENOUS";"GW";1.55;"GH2E"
"2030";"MALTA";"MT";"IT";"EXOGENOUS";"GW";0.2;"GH2E"
"2030";"CYPRUS";"CY";"GR";"EXOGENOUS";"GW";2;"GH2E"
"2035";"NORWAY";"NO1";"NO2";"EXOGENOUS";"GW";2.2;"GH2E"
"2035";"NORWAY";"NO1";"NO3";"EXOGENOUS";"GW";0.5;"GH2E"
"2035";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.129781775565944;"GH2E"
"2035";"NORWAY";"NO1";"NO5";"EXOGENOUS";"GW";0.6;"GH2E"
"2035";"NORWAY";"NO1";"SE3";"EXOGENOUS";"GW";2.145;"GH2E"
"2035";"NORWAY";"NO2";"DK1";"EXOGENOUS";"GW";1.632;"GH2E"
"2035";"NORWAY";"NO2";"DK1";"ENDOGENOUS";"GW";1.22316499285485;"GH2E"
"2035";"NORWAY";"NO2";"DE4-N";"EXOGENOUS";"GW";1.4;"GH2E"
"2035";"NORWAY";"NO2";"NL";"EXOGENOUS";"GW";0.7;"GH2E"
"2035";"NORWAY";"NO2";"NO1";"EXOGENOUS";"GW";3.5;"GH2E"
"2035";"NORWAY";"NO2";"NO5";"EXOGENOUS";"GW";1.5;"GH2E"
"2035";"NORWAY";"NO2";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
"2035";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";5.650615932716;"GH2E"
"2035";"NORWAY";"NO3";"NO1";"EXOGENOUS";"GW";0.5;"GH2E"
"2035";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.129781775565944;"GH2E"
"2035";"NORWAY";"NO3";"NO4";"EXOGENOUS";"GW";0.4;"GH2E"
"2035";"NORWAY";"NO3";"NO5";"EXOGENOUS";"GW";0.9;"GH2E"
"2035";"NORWAY";"NO3";"SE2";"EXOGENOUS";"GW";0.6;"GH2E"
"2035";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";1.43968503737941;"GH2E"
"2035";"NORWAY";"NO4";"NO3";"EXOGENOUS";"GW";1.2;"GH2E"
"2035";"NORWAY";"NO4";"SE1";"EXOGENOUS";"GW";0.7;"GH2E"
"2035";"NORWAY";"NO4";"SE2";"EXOGENOUS";"GW";0.25;"GH2E"
"2035";"NORWAY";"NO5";"NO1";"EXOGENOUS";"GW";3.9;"GH2E"
"2035";"NORWAY";"NO5";"NO2";"EXOGENOUS";"GW";1.6;"GH2E"
"2035";"NORWAY";"NO5";"NO3";"EXOGENOUS";"GW";0.9;"GH2E"
"2035";"NORWAY";"NO5";"UK";"EXOGENOUS";"GW";1.4;"GH2E"
